x,y,class
476.09926882141093,141.67433412085404,0
489.1720599932813,166.956413411865,0
478.76236755279456,134.30444328833158,0
483.6516446136011,149.12346930304915,0
491.2783141072492,107.60851452280576,0
483.0595863073811,154.08994071024557,0
479.50996846417274,132.11097136791145,0
507.08260575502817,125.51773077384584,0
529.1479422154362,104.82053607870121,0
518.0540537807706,128.17388285892426,0
514.5382860432926,143.08116258259867,0
510.0842851600745,142.41153525509733,0
539.5171352133655,122.44261311195174,0
507.03960573679154,150.79651703758142,0
520.1507412150917,102.59553345354834,0
533.3223324933177,153.27970232045956,0
517.7245597990893,154.08392005119583,0
521.1744653031744,144.90771463122056,0
519.6107162342984,122.9692564342399,0
530.2452555167835,135.7496830259727,0
557.4562324940099,110.79343582481597,0
526.048586774667,145.12431739047625,0
535.8915557675391,112.21352278957225,0
557.7783307226126,130.98388850642056,0
550.7372206414915,110.77740543791704,0
554.5609259556477,134.13687853290247,0
562.5354699440336,104.33537530838048,0
551.8484250642308,119.26553881035898,0
535.6478286346522,123.82193367957244,0
559.2709608608744,94.89308077408975,0
559.8017678539803,93.36331658325344,0
556.3344198279592,113.99716145413288,0
552.3162959021263,96.66122456227079,0
572.7621371051198,110.70074709889698,0
532.8672252900451,137.02535970846176,0
553.764287082133,129.41553157339047,0
558.417448367116,93.0640727958429,0
547.3969993137589,111.0959076722546,0
539.9006567839962,130.99245973656156,0
581.3167966278803,117.26542240147583,0
581.765154579188,91.74160626440438,0
559.6833808221248,87.95294110616628,0
579.7295274606959,117.31026096678009,0
583.5081407942957,123.77576845590546,0
562.633668500098,93.62639296421403,0
594.7214509201417,138.3243881528336,0
574.4963718078664,136.61288929775978,0
586.7326093765155,106.08284074920422,0
610.3688439955087,131.1732240171569,0
604.3519552308809,131.6667290995055,0
592.3671769941842,121.66152754248381,0
613.1171711048132,123.03509093897384,0
581.8694192079984,116.46459323088732,0
622.4877466897304,105.77396848800389,0
610.0589487369909,122.691538739982,0
594.3999383472168,112.25123297646293,0
614.408162382741,97.2542431275063,0
627.1727946581138,121.8804546584512,0
609.6699281191169,128.6520537566904,0
609.0852273216765,95.61738885794693,0
605.9260717103452,79.82627024525232,0
615.231512599021,87.7425315788258,0
625.1909368736683,117.11499008051112,0
605.662217714815,92.34660429338916,0
605.5004936683155,94.68219118880076,0
627.456202474299,118.61859421488482,0
656.4200948322854,101.45190410482239,0
598.0126857745795,224.94506758032966,1
630.9255645281521,219.2842587027227,1
649.9833787413538,236.94068815900954,1
622.2383322919584,201.43339808242933,1
661.560498461326,239.2497865718064,1
623.8469841074249,246.17131517288198,1
619.717351106452,198.0755310729477,1
654.7542634051279,250.8740988590559,1
614.9139440083621,228.9395255845949,1
666.9098148106897,249.42412741041502,1
646.2084020607695,229.57873043293273,1
625.1184498637757,218.03993378962772,1
647.3034843726892,246.36739103918953,1
687.3878061573869,247.95306843209065,1
661.9695618528606,239.2065643362293,1
656.9596916562298,222.9453653065673,1
703.7997950357739,246.33502038706223,1
676.5710252910669,219.38940977216086,1
679.3305263172207,239.04644902599483,1
704.6758932124283,247.10184767524237,1
659.9837168050689,239.90234193169206,1
680.713441631543,255.03623149978498,1
690.0937009638449,256.5981390066949,1
716.2199363510298,209.12652226598522,1
696.8264014744863,207.57444796263584,1
686.9532786184687,208.82986934700506,1
704.2770596112036,254.1338113141476,1
703.8336656916567,232.1232731352301,1
685.4627091511004,213.6235210919843,1
715.7048009175769,230.54575966603034,1
704.4812999025821,263.3424517732429,1
694.7914533981951,263.97767426279086,1
696.2518112733493,215.9470429348724,1
722.0108044828893,246.85339335650065,1
708.1284289718062,225.66461336063884,1
702.329972013156,258.4814861444446,1
726.9975033777392,240.25964608710177,1
730.6898624363866,256.4025218436537,1
759.876269649919,235.87413297200413,1
720.0622055606852,227.44387833741166,1
756.673542691732,257.96887372935515,1
771.597760264189,282.03747243034354,1
723.2632754169605,232.5919522565151,1
732.6161064186507,242.27603439176974,1
755.7814790154846,285.29425749608066,1
759.1287401223893,254.1674218334972,1
747.5684104690232,287.0906626723573,1
755.1434123265265,247.55303353954073,1
738.9051869411674,293.1366165206073,1
756.3716164397258,288.62324748730373,1
784.2256492113806,302.6714762758312,1
779.5791766336745,263.47199363304463,1
797.9357146979836,311.944022434615,1
759.055049905653,310.987131703221,1
782.3855453750855,290.6784464450159,1
794.2414922053259,319.94942189901076,1
790.7348052807138,275.42712512531625,1
760.4848187327862,276.5182423158797,1
788.6217497184396,328.5886821383265,1
798.174892140806,317.2024287347961,1
803.9554144951752,277.29076802554584,1
796.9300740146638,324.3258530740483,1
815.4806946079078,331.7242590213459,1
794.1321045063244,342.9232894890927,1
795.8980509992973,339.22893951466096,1
775.9637277179779,306.34166833353686,1
797.1233082557103,338.5505304060845,1
793.3443101370457,361.78747866222943,1
787.8629022712252,329.7685255342348,1
816.4815238794883,355.49323044051255,1
805.1540746736232,324.904460825804,1
810.4987213985422,366.76894190303284,1
792.3596381985199,324.36547934958776,1
788.6656554550229,364.62970809157196,1
791.0207252492138,349.0710957740698,1
809.5984978271886,355.5753936151075,1
818.7721627651532,368.29900006688786,1
823.7812763872793,361.94958116060786,1
839.6421368504499,368.2306246372856,1
794.1389836654525,396.6891057123012,1
788.4053656850983,368.2112056347093,1
830.2162331235734,360.8756175418179,1
842.1824784963421,374.4088400333076,1
812.4581837278397,366.5479549583679,1
791.1393830006531,420.2920459533498,1
842.5806517064517,421.5524105155714,1
818.1665659106382,407.02807295599456,1
788.5105355576998,425.12423832917,1
802.3491803609517,427.9128421844108,1
827.0140028428173,440.5875707524176,1
819.6794060101076,401.86417746138954,1
818.2326214576069,431.92250001182447,1
828.174891670566,418.64014809811783,1
837.5112751777915,414.95548176977843,1
802.4320744135892,441.4484059745264,1
804.6499037781651,436.7555256968119,1
805.020997394997,450.4454581947982,1
830.1221769396067,473.67787955549795,1
822.5463720685974,469.91103051438796,1
795.61004659467,423.50920333952286,1
792.968390562502,435.1887124990868,1
827.4789528618295,472.39587396970114,1
801.0661926770181,485.29634123622117,1
775.1787196611635,497.982133124616,1
820.1400465696252,457.30294721812635,1
783.4657389030249,467.698950419444,1
810.2320682251103,453.08104176653035,1
813.2231885155883,454.3031857075673,1
818.2256906205852,472.1135253017769,1
793.7863533343068,467.19979064346666,1
781.9437317927667,499.2165509163297,1
806.210971654919,468.39849102844335,1
764.5129471213083,503.4604767094905,1
775.202906575907,476.2477595092292,1
765.5438364270021,511.15748186318416,1
774.0386007630829,523.8997369856666,1
751.7587563871836,516.736430955446,1
778.7942983750804,518.5955467734644,1
788.764414110308,501.4140343026772,1
773.6326029613625,520.8753200788802,1
756.0048751230613,498.6619256160918,1
771.0302026732427,546.2048502966347,1
778.6777855690278,544.6734704100083,1
781.6924959064924,546.7975170404037,1
774.9414476855379,550.7207766228261,1
783.9792170808036,549.9399436324478,1
755.3157477659454,533.9741873480854,1
722.0160956458461,551.2237720604833,1
733.8153825940572,507.00043083337124,1
755.5841677177847,530.304470658201,1
741.4420898491697,523.8866660881413,1
746.5521324598823,531.3538393993548,1
722.4493755874856,544.3536039897377,1
718.0294311707664,571.3634019466698,1
743.612863540048,537.5420080997036,1
748.457412669023,552.7479552819058,1
719.1058824179128,532.6401337382587,1
703.7845573164818,532.303912056031,1
725.7589778055293,570.2705834889007,1
709.5757757501941,539.7965042729695,1
706.6054267820613,527.8381928240441,1
700.1613773618344,556.6330823150402,1
713.029415257509,541.39031279936,1
699.6697795694053,570.0426488367094,1
669.4369766730324,577.7991968942697,1
666.1503666990544,578.0448466284764,1
674.7091256363984,556.2655816920956,1
682.2274723878363,554.1859576886525,1
699.3031317333473,552.8773704560757,1
695.3257333514701,564.3386634424194,1
648.9033499826469,537.0832761070628,1
684.2041622404706,575.7145435211766,1
674.9653261442863,560.3555347579777,1
658.8553493577705,586.3384815261742,1
672.2620106481356,553.0298644770271,1
644.9692327662617,552.697803294804,1
664.4158804061942,542.6337888809066,1
665.4949459715855,556.964331314527,1
620.0578138139546,570.7597751409733,1
649.1473894165297,578.4282104445608,1
635.8386303917753,557.1443070286682,1
611.2948132244148,563.5169150285762,1
608.2932732873899,554.4297837031709,1
638.0809076434733,557.2164203572052,1
609.8288513385826,575.5771284667629,1
651.0441584270809,560.3259663934122,1
638.9204111340534,550.1256959582405,1
598.6614209286781,586.2745220340962,1
615.9930887952786,578.6700902854504,1
603.7193688477666,546.1895224408515,1
588.0975097494775,590.2188442430297,1
627.5798723640253,555.127137744454,1
567.6834561992895,556.1741492310165,1
584.8820109812591,571.1791824999627,1
606.0593779250233,554.1701043030973,1
590.4754167302963,542.4630361861264,1
602.3850888456894,578.241814602606,1
576.8786435456055,564.8931609096908,1
566.1782819758561,578.8586366944282,1
558.7547819951631,569.6470823927473,1
569.1289356628387,566.4117690874131,1
549.8678211781992,540.1885738080483,1
581.1214429061978,579.7551835142706,1
552.8553839049251,582.183508970195,1
582.7115515176254,538.6412435729721,1
529.2685564094373,548.7107998369952,1
549.7530664574947,590.8271604669395,1
573.0389780807579,540.26886208186,1
532.9960474566612,539.2123772492401,1
574.613976286752,568.575981533435,1
535.9366361394419,568.1426481999773,1
535.7196034631477,534.8788623333079,1
557.5564143626179,539.034475583023,1
534.0402039126856,533.1723517489143,1
516.7168479588998,527.2800844443686,1
539.0774914790263,544.6056302466122,1
523.9459775572263,559.3370070555105,1
510.38255356535336,538.4198675643605,1
523.5440037854892,567.6991283680666,1
505.7101998897155,554.666028364718,1
514.3809332311679,535.4443572288033,1
464.8084677152116,519.0289947782602,1
478.8314569000609,539.713781867774,1
473.69849086446783,515.4877669722398,1
452.0971401123008,531.7345906777514,1
496.42648015531086,548.0449898730383,1
486.52933071835776,523.9939097717912,1
451.26458003973846,508.4459779745191,1
447.4101520334966,555.4148294521138,1
494.2111296806502,551.869608612034,1
494.0365718761159,504.8770120700213,1
477.34415843304805,518.9626341900002,1
470.827647141002,532.5516728981073,1
479.64445340349556,503.9035600772598,1
447.12054358263305,535.8922829823451,1
448.56246753726373,512.4171710921214,1
458.02797909654953,517.1802836541817,1
472.6182683751577,480.10261429544886,1
487.523335718682,478.42654635086,1
463.2228206744531,519.8401871971739,1
444.80041827953994,494.7431612882044,1
445.3742795190466,496.02193059216967,1
479.1830685645431,474.0277622909447,1
455.60004680627327,470.4421986829633,1
455.924671213333,479.57576347635995,1
431.8866007613183,480.1329823320548,1
431.79627263208397,490.5678444316554,1
459.13092985565106,482.79843954581366,1
470.1711376617419,470.9149372032573,1
423.31936506481895,460.34232298871575,1
470.7538748286497,440.9108392972136,1
444.6847816142584,463.5427961037675,1
425.51180157211746,428.54662662653874,1
436.6122061787551,471.7716881713738,1
460.4167410566233,462.5914516266737,1
471.2281195115406,429.8928885374203,1
433.40170718012723,427.1417292597459,1
438.9587333516264,451.6701669146813,1
460.80220426692915,400.435991589987,1
475.0928197772959,413.85205455065835,1
448.5464808654459,443.51081113770795,1
441.76971772106185,434.85679681846733,1
467.02769689137324,406.9887016883259,1
473.600943630504,413.3401404898038,1
481.3172457287448,412.223934076702,1
481.75419958394957,393.2316742893408,1
440.1504496107397,415.02169417995157,1
478.90479326823015,399.03165461566715,1
467.26604558697005,391.14751712689224,1
434.72731337501955,403.5231760787631,1
481.5043728281388,366.69373091605235,1
485.5943487769598,367.7716763461691,1
476.723615813558,354.5768675112811,1
492.9947337343391,384.7734768749735,1
443.64645342475796,349.8015342431096,1
450.51947500425825,360.9712458567028,1
472.56814966255405,385.0995193218804,1
471.9981109414173,344.95182252645895,1
493.8652924679343,364.51541766817695,1
499.9798423138498,327.09271067981246,1
449.03630793433865,362.23899952481634,1
458.72627677660296,349.5419899813815,1
509.98234501515213,322.2605332785485,1
472.601664733772,366.3052551538387,1
457.622404163034,342.10443944100956,1
484.109747654755,305.37688222941256,1
503.70692368698354,304.1309852073948,1
462.43823583344346,323.5040493121818,1
506.9209630316652,313.31824969238505,1
484.3097831854478,330.53248144334657,1
497.38908712038244,338.0712339960528,1
501.9173831464425,335.23280623147684,1
506.4207167988244,285.3463316411527,1
500.83355194809917,320.19307300656556,1
494.703347016209,322.15914377341977,1
494.409842124005,310.4730282242402,1
505.35969798847344,301.98649911911036,1
500.59650309879504,274.4561971455186,1
499.24543419876784,261.48698534897454,1
519.7728202346057,291.31572931248763,1
507.45078320867606,276.0826966724345,1
510.44151560382164,259.2975417881464,1
538.9167752640567,305.3705186137862,1
564.8615779579872,249.85077653185846,1
539.2681805425084,279.04631646681463,1
566.2634680635365,270.433222040764,1
533.398666517024,240.32932085615715,1
552.865297275594,249.87618016083397,1
581.0433985733357,273.7149874274212,1
546.1641973069081,225.223062251537,1
538.5461502618858,234.91300105231153,1
585.470466092218,234.67517026190484,1
546.6719811793647,272.81303605866196,1
552.1171725308574,269.2667491160743,1
557.3604684490293,221.7064515653356,1
585.5871485908123,235.13649750571471,1
587.8866571624889,218.08569275865972,1
593.271025562426,249.99748258986165,1
588.4273140755632,224.51114498865428,1
558.8918179313395,260.24038858168274,1
574.016896226873,236.886479837854,1
577.0376716862198,215.13402232906714,1
599.9052086482503,220.8934094622619,1
565.0670628642463,233.01586915161187,1
574.5809904786046,212.75285282053696,1
574.1005237403389,242.0729814507689,1
618.9256340147488,216.39361388740468,1
635.5303610526857,221.43401022806722,1
588.542804206802,233.81805162715648,1
591.6246574808581,236.6184373871485,1
616.9988463808534,217.08961444772888,1
640.1408065551834,197.7593773308636,1
592.51667935473,239.08708729948233,1
605.4113715831655,194.41213012811696,1
638.2134239042931,235.2555022811373,1
623.0866534893446,233.8559273836961,1
644.4253987529935,360.62747888239784,2
648.1313720656874,365.0563456661654,2
652.6642424567425,342.78195899734493,2
685.6305559299418,335.38594771882185,2
644.893538482252,377.59661639889345,2
681.6353790577425,380.33363019372246,2
635.6607536784813,362.1166815482064,2
655.5997064024565,354.77148992260476,2
624.1954036867313,340.6756544459805,2
667.2278402809986,377.10013638785034,2
614.8471893777718,335.5335364087043,2
619.7509335506129,363.51351472536567,2
647.8123641813476,365.00602075983545,2
649.3684972598824,337.1594175357647,2
613.2073296958665,328.05535834817994,2
638.3624621957695,341.48650294349204,2
633.1053680829885,354.3495070645342,2
616.211337797626,357.6368690620813,2
634.536202921516,350.8305943307929,2
632.920868660732,355.6868855432201,2
639.1071463096982,327.1015166790615,2
613.647036260993,377.3026036891024,2
642.0378103713763,350.0962132621913,2
607.2007618416886,375.60776137786826,2
620.7708260040802,376.38178250072707,2
619.8236245574194,378.7605359627624,2
636.9368818708094,358.27622381148313,2
618.891828757814,379.73828644802103,2
616.0775487783892,362.9637285021638,2
595.0165394443356,355.4367931212158,2
623.3846387460163,340.0473612704004,2
630.3298918163587,383.4523330847951,2
630.9992635097207,377.845501297694,2
618.3748333421846,357.7303101129944,2
635.2436320658991,356.2699460725133,2
586.3884466840905,377.6208101143618,2
618.8238500426179,360.1290773533452,2
600.9898599864079,355.190770484863,2
592.4504306613937,350.1543331118217,2
590.6519968451856,349.74477139030245,2
630.6236222786497,367.78628688688406,2
630.8404126845039,354.79968796419143,2
609.8571880835839,364.9797635362934,2
609.474609578354,381.8928316309017,2
599.477813224953,365.27053115972296,2
582.1925815479381,370.9506717790423,2
587.5019968326378,405.10678822135435,2
613.876359813591,359.22269307261746,2
593.7098201871778,391.4523265967282,2
605.2081846553968,362.98001280098674,2
626.1508864583949,392.89031228221137,2
595.3125619941351,377.1338774030861,2
595.6258612245442,409.27218806358377,2
587.0437112873366,386.7448622850779,2
603.95060860962,399.67550283251603,2
592.621140826617,385.24772646141093,2
618.5007411389913,380.51961601341685,2
615.9459190279244,384.56721075154496,2
578.4414023244154,390.73200805260416,2
619.8689685756425,374.3401075679745,2
578.5055772385582,383.10777297880554,2
629.0230146154008,380.5945674772577,2
623.6474049074259,424.9621727651483,2
600.0900718292745,426.7703476418209,2
618.9400464903741,394.2836930084017,2
635.3129848794155,430.16331305330567,2
612.2224587480187,390.3599720494856,2
615.2805566196288,418.9269684938603,2
641.5759611288834,398.83895452371513,2
626.9018146560977,412.20446336470445,2
608.4617002786739,395.498146318598,2
600.7729523052617,385.2529726049992,2
596.3926774418017,385.2398221945245,2
612.9110890930465,406.47823949033204,2
602.9796855010183,397.6243668595325,2
627.3149785147493,426.6563327428454,2
630.8307701254033,419.88395175282716,2
605.0125374737507,417.47448520011574,2
614.1960045287263,425.4559717395939,2
607.1026526910904,414.44793408040886,2
624.468985422705,436.22126873844866,2
653.9260776267713,402.2559873638137,2
629.9196946024476,413.38686514453286,2
649.3732935703101,435.37660746376787,2
613.6133882542558,392.018106817167,2
661.0769361670298,436.7602478652198,2
644.2200056199233,398.71750093497513,2
653.1993872831686,411.08804983406804,2
615.9572018616002,412.28597344814716,2
656.4649885032658,392.14658326826276,2
616.4608195463641,411.0052342567593,2
628.036886625573,413.27221819989165,2
642.3637247132584,425.5997161358622,2
664.0349791190213,405.23759654417336,2
657.6346748128537,380.2384064940887,2
645.246886262122,386.7801484864197,2
656.5831397910775,393.4122868978979,2
632.6297871158528,383.4438356761572,2
651.78118989624,411.4582193811515,2
650.3385521163519,388.8693529891509,2
676.8231487696052,380.7605335631104,2
654.825414301509,424.8576917337006,2
677.5674150689373,375.3820420713147,2
668.1429204893967,374.4574201189431,2
661.7952433075026,383.672453138324,2
639.0391744279717,396.88602692175516,2
684.5997032564189,370.57787857818687,2
658.5926992529753,403.28876767019506,2
631.7091396951379,372.4892879654083,2
642.9357836069784,370.5831492998559,2
668.9837474873141,404.4750273977434,2
660.4847022403728,372.7438321988918,2
633.9375859143952,383.3594056157872,2
666.7214896442451,381.1953361095658,2
679.6896003365442,371.106376972666,2
675.1595904385845,371.2265827601998,2
660.6470404097606,381.540760687555,2
683.2760886220493,390.42218850040354,2
656.7052015565143,360.5749769320857,2
666.3993573307519,400.04980154784664,2
644.2949062742043,361.0614030848002,2
627.4076986634623,388.6740567254895,2
665.9455799036543,387.07568351899556,2
669.5330199532482,354.3146628232689,2
664.509815157754,396.59602049491116,2
664.8124579255976,376.58812952508083,2
630.7978042782754,389.8844401448919,2
628.1748616995003,363.0660804485858,2
640.43564519954,382.8457394736438,2
639.3052146029238,397.9354264330881,2
643.245582697715,374.96887930813415,2
645.8311621325761,393.61226065213356,2
627.4169391592661,377.5923198990761,2
653.2530147078711,354.3829145995033,2
618.2725841270676,371.76213427469656,2
635.3135308748449,352.36992228725063,2
627.930924938436,372.59715529074373,2
643.7601935979972,369.2638244483408,2
625.5218881370788,356.78843243653967,2
607.5158130616888,354.49808331288904,2
617.0658852363965,355.47757623047124,2
612.7374614343679,351.73907197018445,2
651.5768481340468,392.2593370494172,2
630.5926217139211,347.4973462879044,2
610.562109436878,366.14276069909323,2
617.1462444751332,364.57171858079045,2
657.9594836657193,377.3931861274648,2
667.289326855754,398.35331490305646,2
621.3482155107475,370.0511889098156,2
620.616253377896,373.8086319659352,2
654.2227803954071,379.93362386203637,2
630.7174901972319,375.72103368466577,2
661.8359324719912,376.30796196372944,2
623.8628216256005,378.52751483811727,2
631.4906962969208,382.7718242689717,2
650.111284691032,388.0144493408181,2
655.5778427183569,392.789717312112,2
621.5949398864614,419.53865491645445,2
646.9151555274115,397.6678912384241,2
670.5212478955862,387.7782300638047,2
671.7187873634314,401.37534650443604,2
627.7774448548923,379.9704710159073,2
633.4183557300115,373.81403292696467,2
631.8517069588387,376.39593480422286,2
653.8354367960035,389.3900946762456,2
657.7908186910488,382.10680342934893,2
668.6779024436559,424.7951991229196,2
660.9051371867973,419.3614939854111,2
646.1090003433877,399.73553913632145,2
633.5116173771498,390.38076965332783,2
659.317719780718,409.0578452050395,2
681.8335839638614,407.6906429172235,2
672.7772737645691,381.17037248875346,2
652.2261315121277,431.55952735197656,2
646.2880333052312,404.16950302554335,2
684.0567807174177,436.36233203172446,2
682.1152257691637,434.7489938133037,2
661.2554465679405,417.0740644946867,2
638.6668085903738,435.11670774204475,2
682.0740686173814,420.1982833438417,2
688.0101407630923,409.28620648817144,2
649.1129261604054,422.083533608002,2
660.5567018291811,454.1032811717405,2
656.5640914851716,457.69736587643854,2
636.0860235057047,442.93358878116766,2
657.1219421502593,429.7527212372511,2
667.1551619494862,407.07604836863067,2
682.4834469967234,424.8961019650074,2
653.3989474089344,439.22854038131027,2
635.9029557410621,464.9033626921274,2
639.5785185824926,451.5157388415338,2
636.5538792094495,456.293418264842,2
634.9540027685387,419.43239717181126,2
658.7449942139588,442.877774887144,2
652.5223688947261,466.33879199841437,2
646.1343872486291,457.3939756344434,2
635.2465011240296,422.0476696895658,2
634.2600145871281,441.56720116550883,2
657.9906219608135,430.7710510049862,2
668.8741342739966,465.8735984471198,2
666.6485661321443,428.04343436636515,2
615.8990077726577,437.6824006151743,2
613.3567822686892,474.3928163612182,2
626.1921667468056,459.0977393261924,2
630.3024605982725,437.6898193236162,2
620.587270667269,437.8336891727034,2
639.2463214593902,439.92620190581107,2
614.4467228389815,444.8772184065834,2
630.6101049970728,473.00452326695785,2
652.8093912193593,446.1970225754911,2
618.7873608321597,466.53974600231396,2
621.8374356618942,441.1543390991924,2
642.4188554970951,432.4720648766956,2
616.959251723854,447.4614962572251,2
622.1622471523473,443.44680610201056,2
595.9563137027856,471.7313969399851,2
644.2527857455558,441.4844688065508,2
637.9312411158076,446.2307623697825,2
595.1882619577749,457.2687533015693,2
625.1179898090822,457.03414706318574,2
635.2035921752747,438.43024016610525,2
612.7672774909995,432.7819841396416,2
606.1332255297073,446.90394413904585,2
621.8093238549002,423.5133399664112,2
620.480896632616,451.88378558797285,2
616.3994454416043,425.212895402917,2
614.922318465105,426.41034261950466,2
620.6396867106614,432.0033002182593,2
630.9598206747589,423.4169443914768,2
579.6159645850812,445.85424795640574,2
626.8521156874787,434.2221993768484,2
598.4280585820762,458.2216388614744,2
615.1460939306895,448.65922171956174,2
602.1309151261199,428.90097175880084,2
574.0920561357909,404.82319140683853,2
590.5562599662372,421.8497002774828,2
574.4787404385306,419.97430893518936,2
574.3146598503849,421.12085005553075,2
609.1195713509361,440.67680499438313,2
577.145357156229,439.6517229103266,2
581.6452354247289,432.43237881980525,2
606.313401284922,420.42167863713803,2
617.9988780147249,430.2117091992364,2
588.0057225273785,406.1625717729622,2
581.8657429310044,440.17216833060303,2
564.1213888736379,434.6260827547276,2
573.6915489541461,399.85409533324406,2
576.338382149528,431.5317104254824,2
596.139092809579,382.9455234080804,2
614.6177130861142,427.63157914099224,2
593.4227839167434,387.95202088645647,2
617.2314638363852,419.18506109708613,2
573.6290817806332,420.21067976692746,2
574.414438867722,390.41762470850375,2
569.1738022789092,418.064288196449,2
589.0488509519988,380.4613444160498,2
566.6948801026427,397.772701622049,2
666.8927740246005,379.2546990960738,2
640.385344713715,388.2114695225314,2
663.991908121922,390.4255103890325,2
669.5271918727045,401.5375967504871,2
676.6013298440789,390.74176811107685,2
669.3312669956385,401.5523185677814,2
667.7924742195543,408.8182374332917,2
657.9909694006616,416.6176582061863,2
658.163589262185,407.9599444016166,2
620.6728970577968,389.1110695241666,2
654.9186901215105,443.42618966929894,2
645.4436562077468,388.0347417769863,2
609.8240358548246,419.992900094071,2
651.8656618962464,405.2890885554179,2
629.5585204490113,420.59422056231,2
647.986644270974,406.1580874231836,2
612.7791105490651,404.41384870066634,2
587.4562748327354,399.0345764289343,2
633.2532078347388,433.6029061797202,2
590.3617151711576,411.7772212337795,2
620.6333827980241,397.06690522635995,2
656.4168161274794,381.7492432838351,2
654.199645238835,378.37890730984554,2
634.3062414478887,424.4371950478295,2
649.7838129430053,402.4781045141482,2
643.7287496497811,396.2562375596881,2
621.4604268648533,392.63329058203703,2
625.5000916643838,402.3891012972597,2
634.76373498134,372.14384019604364,2
651.3588866868531,368.3500656072004,2
631.4650573641844,412.483230641217,2
623.0831316843899,388.33422838802414,2
631.7894014396328,406.6148996665929,2
638.8107086167669,375.38570752053056,2
622.7692820493951,411.59535391756873,2
660.7587225298586,406.8174111390795,2
684.9834625091353,383.5246829598417,2
685.1129285543462,394.21496267820345,2
686.9676517200006,399.4408849031296,2
688.3331507236353,395.5021969541907,2
671.5458300859485,371.39165038386943,2
664.4970266021495,376.1293453900629,2
695.5441485523155,423.22735066487667,2
633.0867167531185,384.60740791692234,2
654.560472067098,382.6031766461733,2
620.6070967261138,388.1484541221232,2
619.0502908480131,422.5939305029526,2
639.5054760713998,426.29817884892776,2
650.7068657394337,386.6924802469741,2
681.5804397455795,382.8452121297294,2
667.1057401850358,409.83910179711984,2
682.9417036087355,374.5519261553679,2
618.4443618561263,407.7927761584904,2
635.5354381188157,385.78567632630217,2
617.9389940986784,423.37245492483925,2
637.8468233251258,397.85374251764773,2
613.3166652313546,408.9059997247565,2
630.8849502598918,402.6138280841138,2
658.6355945948416,416.0837370919058,2
650.7443000995864,401.86683202681434,2
607.3642689097059,347.1698117451483,2
637.3335397023086,358.2156106088637,2
597.5754465456297,354.8104507163426,2
620.7704510073943,316.47577447950096,2
658.0930504602645,337.81631859425966,2
706.2481236489994,336.6135314759336,2
663.2249986075257,391.5220722700425,2
679.0993262173552,394.2951233758534,2
806.08133674018,123.41645079216762,0
957.8384858510219,184.12565685340934,0
298.2354051337861,189.8421093231275,0
351.0122371902206,158.85367073305486,0
940.8727509747047,527.697461751106,0
861.5525100866885,637.7683577184563,0
559.5875440529097,733.5425165670875,0
424.46099955227936,644.7117191903048,0
